"DTI_CL_INDICADOR","Indicador","DTI_CL_TRIMESTRE_MOVIL","Trimestre Móvil","DTI_CL_REGION","Región","DTI_CL_TRAMO_ETARIO","Tramo etario","Value","Flag Codes","Flags"
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V03","2012 feb-abr","_T","Total país","Y25T34","25-34 años",72.6783112036034,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V03","2012 feb-abr","_T","Total país","Y35T44","35-44 años",76.1607414246248,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V03","2012 feb-abr","_T","Total país","Y45T54","45-54 años",75.0145503757474,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V03","2012 feb-abr","_T","Total país","Y55T64","55-64 años",62.6774587528015,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V03","2012 feb-abr","_T","Total país","Y_GE65","65 años y más",22.0489957663892,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V04","2012 mar-may","_T","Total país","_T","Total",55.8069615191568,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V04","2012 mar-may","_T","Total país","Y15T24","15-24 años",31.1192815426399,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V04","2012 mar-may","_T","Total país","Y25T34","25-34 años",72.152924990744,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V04","2012 mar-may","_T","Total país","Y35T44","35-44 años",75.9667947602269,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V04","2012 mar-may","_T","Total país","Y45T54","45-54 años",74.906954441475,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V04","2012 mar-may","_T","Total país","Y55T64","55-64 años",62.7289528214575,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V04","2012 mar-may","_T","Total país","Y_GE65","65 años y más",22.3427378231538,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V05","2012 abr-jun","_T","Total país","_T","Total",55.513568217269,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V05","2012 abr-jun","_T","Total país","Y15T24","15-24 años",30.8563363102973,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V05","2012 abr-jun","_T","Total país","Y25T34","25-34 años",71.734609583878,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V05","2012 abr-jun","_T","Total país","Y35T44","35-44 años",75.7996548017574,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V05","2012 abr-jun","_T","Total país","Y45T54","45-54 años",74.7142249796489,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V05","2012 abr-jun","_T","Total país","Y55T64","55-64 años",62.2593488403205,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V05","2012 abr-jun","_T","Total país","Y_GE65","65 años y más",22.3450592969049,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V06","2012 may-jul","_T","Total país","_T","Total",55.2091418149975,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V06","2012 may-jul","_T","Total país","Y15T24","15-24 años",30.317074206868,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V06","2012 may-jul","_T","Total país","Y25T34","25-34 años",71.5949830273396,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V06","2012 may-jul","_T","Total país","Y35T44","35-44 años",75.8221901621641,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V06","2012 may-jul","_T","Total país","Y45T54","45-54 años",74.7019476054223,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V06","2012 may-jul","_T","Total país","Y55T64","55-64 años",61.6825439506812,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V06","2012 may-jul","_T","Total país","Y_GE65","65 años y más",22.1355931490281,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V07","2012 jun-ago","_T","Total país","_T","Total",55.1210688545877,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V07","2012 jun-ago","_T","Total país","Y15T24","15-24 años",29.8644040924769,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V07","2012 jun-ago","_T","Total país","Y25T34","25-34 años",71.7109109627814,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V07","2012 jun-ago","_T","Total país","Y35T44","35-44 años",76.1212215450141,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V07","2012 jun-ago","_T","Total país","Y45T54","45-54 años",74.6935543869925,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V07","2012 jun-ago","_T","Total país","Y55T64","55-64 años",61.8693102132802,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V07","2012 jun-ago","_T","Total país","Y_GE65","65 años y más",21.6289509545981,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V08","2012 jul-sep","_T","Total país","_T","Total",55.479326987392,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V08","2012 jul-sep","_T","Total país","Y15T24","15-24 años",30.5049712992072,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V08","2012 jul-sep","_T","Total país","Y25T34","25-34 años",72.2958778501075,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V08","2012 jul-sep","_T","Total país","Y35T44","35-44 años",76.198037696164,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V08","2012 jul-sep","_T","Total país","Y45T54","45-54 años",74.7396591824684,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V08","2012 jul-sep","_T","Total país","Y55T64","55-64 años",62.7869616236622,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V08","2012 jul-sep","_T","Total país","Y_GE65","65 años y más",21.7058373199445,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V09","2012 ago-oct","_T","Total país","_T","Total",55.5916034351894,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V09","2012 ago-oct","_T","Total país","Y15T24","15-24 años",30.4196611400166,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V09","2012 ago-oct","_T","Total país","Y25T34","25-34 años",72.1712390506347,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V09","2012 ago-oct","_T","Total país","Y35T44","35-44 años",75.917538862193,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V09","2012 ago-oct","_T","Total país","Y45T54","45-54 años",75.0839197983809,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V09","2012 ago-oct","_T","Total país","Y55T64","55-64 años",63.1436095018108,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V09","2012 ago-oct","_T","Total país","Y_GE65","65 años y más",21.787917060486,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V10","2012 sep-nov","_T","Total país","_T","Total",55.8255589324664,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V10","2012 sep-nov","_T","Total país","Y15T24","15-24 años",30.3043948028219,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V10","2012 sep-nov","_T","Total país","Y25T34","25-34 años",72.4382306611871,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V10","2012 sep-nov","_T","Total país","Y35T44","35-44 años",76.238064354266,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V10","2012 sep-nov","_T","Total país","Y45T54","45-54 años",75.3193819657441,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V10","2012 sep-nov","_T","Total país","Y55T64","55-64 años",64.1079294437395,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V10","2012 sep-nov","_T","Total país","Y_GE65","65 años y más",21.608440884208,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V11","2012 oct-dic","_T","Total país","_T","Total",55.9312670475684,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V11","2012 oct-dic","_T","Total país","Y15T24","15-24 años",30.3885219640585,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V11","2012 oct-dic","_T","Total país","Y25T34","25-34 años",72.7213583379519,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V11","2012 oct-dic","_T","Total país","Y35T44","35-44 años",76.7290361470815,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V11","2012 oct-dic","_T","Total país","Y45T54","45-54 años",75.4242790655964,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V11","2012 oct-dic","_T","Total país","Y55T64","55-64 años",64.0070153851698,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V11","2012 oct-dic","_T","Total país","Y_GE65","65 años y más",22.0547210314208,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V12","2012 nov-ene","_T","Total país","_T","Total",56.1709531861527,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V12","2012 nov-ene","_T","Total país","Y15T24","15-24 años",31.8876415544054,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V12","2012 nov-ene","_T","Total país","Y25T34","25-34 años",73.1255758725327,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V12","2012 nov-ene","_T","Total país","Y35T44","35-44 años",76.7152161482306,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V12","2012 nov-ene","_T","Total país","Y45T54","45-54 años",75.5276631919108,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V12","2012 nov-ene","_T","Total país","Y55T64","55-64 años",63.423442044807,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2012-V12","2012 nov-ene","_T","Total país","Y_GE65","65 años y más",22.0832362728306,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V01","2013 dic-feb","_T","Total país","_T","Total",56.0417405684222,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V01","2013 dic-feb","_T","Total país","Y15T24","15-24 años",32.9678034470942,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V01","2013 dic-feb","_T","Total país","Y25T34","25-34 años",72.625179788379,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V01","2013 dic-feb","_T","Total país","Y35T44","35-44 años",76.5726279721027,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V01","2013 dic-feb","_T","Total país","Y45T54","45-54 años",75.134395959148,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V01","2013 dic-feb","_T","Total país","Y55T64","55-64 años",63.2104231003309,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V01","2013 dic-feb","_T","Total país","Y_GE65","65 años y más",21.6331189946284,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V02","2013 ene-mar","_T","Total país","_T","Total",55.9338559635352,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V02","2013 ene-mar","_T","Total país","Y15T24","15-24 años",32.1929414238947,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V02","2013 ene-mar","_T","Total país","Y25T34","25-34 años",72.8072175145327,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V02","2013 ene-mar","_T","Total país","Y35T44","35-44 años",76.8894617054688,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V02","2013 ene-mar","_T","Total país","Y45T54","45-54 años",75.1904828301764,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V02","2013 ene-mar","_T","Total país","Y55T64","55-64 años",63.2704360103599,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V02","2013 ene-mar","_T","Total país","Y_GE65","65 años y más",21.3729724412701,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V03","2013 feb-abr","_T","Total país","_T","Total",56.0345078061,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V03","2013 feb-abr","_T","Total país","Y15T24","15-24 años",30.6768276793801,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V03","2013 feb-abr","_T","Total país","Y25T34","25-34 años",73.3045695595627,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V03","2013 feb-abr","_T","Total país","Y35T44","35-44 años",77.0320906078223,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V03","2013 feb-abr","_T","Total país","Y45T54","45-54 años",75.5838676667549,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V03","2013 feb-abr","_T","Total país","Y55T64","55-64 años",63.814340827426,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V03","2013 feb-abr","_T","Total país","Y_GE65","65 años y más",22.1822807440911,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V04","2013 mar-may","_T","Total país","_T","Total",56.0313240169003,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V04","2013 mar-may","_T","Total país","Y15T24","15-24 años",29.4622489319782,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V04","2013 mar-may","_T","Total país","Y25T34","25-34 años",73.2233209909391,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V04","2013 mar-may","_T","Total país","Y35T44","35-44 años",76.8684870721578,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V04","2013 mar-may","_T","Total país","Y45T54","45-54 años",75.8364268984899,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V04","2013 mar-may","_T","Total país","Y55T64","55-64 años",64.3946929079279,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V04","2013 mar-may","_T","Total país","Y_GE65","65 años y más",22.89990490313,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V05","2013 abr-jun","_T","Total país","_T","Total",55.8878805161228,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V05","2013 abr-jun","_T","Total país","Y15T24","15-24 años",29.6998061439792,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V05","2013 abr-jun","_T","Total país","Y25T34","25-34 años",72.6778106077657,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V05","2013 abr-jun","_T","Total país","Y35T44","35-44 años",76.8076293066532,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V05","2013 abr-jun","_T","Total país","Y45T54","45-54 años",75.5288734189824,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V05","2013 abr-jun","_T","Total país","Y55T64","55-64 años",63.7430159860256,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V05","2013 abr-jun","_T","Total país","Y_GE65","65 años y más",22.9411411593572,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V06","2013 may-jul","_T","Total país","_T","Total",55.7140079236294,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V06","2013 may-jul","_T","Total país","Y15T24","15-24 años",30.1720759427411,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V06","2013 may-jul","_T","Total país","Y25T34","25-34 años",72.623472238477,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V06","2013 may-jul","_T","Total país","Y35T44","35-44 años",76.674311410005,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V06","2013 may-jul","_T","Total país","Y45T54","45-54 años",75.2301776460893,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V06","2013 may-jul","_T","Total país","Y55T64","55-64 años",62.9326049168662,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V06","2013 may-jul","_T","Total país","Y_GE65","65 años y más",22.6136767427595,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V07","2013 jun-ago","_T","Total país","_T","Total",55.7331341816792,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V07","2013 jun-ago","_T","Total país","Y15T24","15-24 años",29.9807571054889,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V07","2013 jun-ago","_T","Total país","Y25T34","25-34 años",73.1822645655979,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V07","2013 jun-ago","_T","Total país","Y35T44","35-44 años",76.6086336168539,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V07","2013 jun-ago","_T","Total país","Y45T54","45-54 años",75.0099740340071,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V07","2013 jun-ago","_T","Total país","Y55T64","55-64 años",63.0066774051755,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V07","2013 jun-ago","_T","Total país","Y_GE65","65 años y más",22.7920212457519,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V08","2013 jul-sep","_T","Total país","_T","Total",55.7140407497486,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V08","2013 jul-sep","_T","Total país","Y15T24","15-24 años",29.7049192086512,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V08","2013 jul-sep","_T","Total país","Y25T34","25-34 años",72.9935495736099,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V08","2013 jul-sep","_T","Total país","Y35T44","35-44 años",76.6516875786823,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V08","2013 jul-sep","_T","Total país","Y45T54","45-54 años",75.0842278419615,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V08","2013 jul-sep","_T","Total país","Y55T64","55-64 años",63.4235750871917,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V08","2013 jul-sep","_T","Total país","Y_GE65","65 años y más",22.4575845248582,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","_T","Total país","_T","Total",55.8620070443298,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","_T","Total país","Y15T24","15-24 años",29.4835285855888,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","_T","Total país","Y25T34","25-34 años",73.126284820868,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","_T","Total país","Y35T44","35-44 años",76.7110887316604,,
