"DTI_CL_INDICADOR","Indicador","DTI_CL_TRIMESTRE_MOVIL","Trimestre Móvil","DTI_CL_TRAMO_ETARIO","Tramo etario","Value","Flag Codes","Flags"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V05","2012 abr-jun","Y_GE65","65 años y más",1.96786359939326,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V06","2012 may-jul","_T","Total",6.52599299092641,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V06","2012 may-jul","Y15T24","15-24 años",16.1552714950031,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V06","2012 may-jul","Y25T34","25-34 años",8.62650562711824,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V06","2012 may-jul","Y35T44","35-44 años",5.07921923544917,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V06","2012 may-jul","Y45T54","45-54 años",3.64209182658115,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V06","2012 may-jul","Y55T64","55-64 años",3.92787252641274,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V06","2012 may-jul","Y_GE65","65 años y más",1.50872114121464,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V07","2012 jun-ago","_T","Total",6.44699424384494,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V07","2012 jun-ago","Y15T24","15-24 años",15.8891977250177,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V07","2012 jun-ago","Y25T34","25-34 años",8.38257984642149,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V07","2012 jun-ago","Y35T44","35-44 años",4.90915414173891,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V07","2012 jun-ago","Y45T54","45-54 años",4.01155281945963,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V07","2012 jun-ago","Y55T64","55-64 años",3.58350473285057,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V07","2012 jun-ago","Y_GE65","65 años y más",1.83403811740025,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V08","2012 jul-sep","_T","Total",6.50401718192107,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V08","2012 jul-sep","Y15T24","15-24 años",15.8531098154497,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V08","2012 jul-sep","Y25T34","25-34 años",8.26044492604564,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V08","2012 jul-sep","Y35T44","35-44 años",4.84935410877323,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V08","2012 jul-sep","Y45T54","45-54 años",4.2477148177073,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V08","2012 jul-sep","Y55T64","55-64 años",3.50391888127302,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V08","2012 jul-sep","Y_GE65","65 años y más",2.56025956892973,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V09","2012 ago-oct","_T","Total",6.57130007282392,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V09","2012 ago-oct","Y15T24","15-24 años",15.8777954688126,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V09","2012 ago-oct","Y25T34","25-34 años",8.15716569731828,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V09","2012 ago-oct","Y35T44","35-44 años",5.1040136573542,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V09","2012 ago-oct","Y45T54","45-54 años",4.14614799666914,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V09","2012 ago-oct","Y55T64","55-64 años",3.85193732834262,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V09","2012 ago-oct","Y_GE65","65 años y más",2.9169294617794,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V10","2012 sep-nov","_T","Total",6.19441586803524,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V10","2012 sep-nov","Y15T24","15-24 años",15.7937873129299,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V10","2012 sep-nov","Y25T34","25-34 años",7.5149612435627,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V10","2012 sep-nov","Y35T44","35-44 años",4.77418329530476,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V10","2012 sep-nov","Y45T54","45-54 años",3.83147113468662,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V10","2012 sep-nov","Y55T64","55-64 años",3.43453962301214,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V10","2012 sep-nov","Y_GE65","65 años y más",2.91061786086487,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V11","2012 oct-dic","_T","Total",6.05446045091803,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V11","2012 oct-dic","Y15T24","15-24 años",16.6662840321015,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V11","2012 oct-dic","Y25T34","25-34 años",7.193568609426,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V11","2012 oct-dic","Y35T44","35-44 años",4.66277095122526,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V11","2012 oct-dic","Y45T54","45-54 años",3.55209315493335,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V11","2012 oct-dic","Y55T64","55-64 años",3.04360509347108,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V11","2012 oct-dic","Y_GE65","65 años y más",1.92521154915658,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V12","2012 nov-ene","_T","Total",5.96454508250045,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V12","2012 nov-ene","Y15T24","15-24 años",17.1824328075102,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V12","2012 nov-ene","Y25T34","25-34 años",7.00130746134412,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V12","2012 nov-ene","Y35T44","35-44 años",4.35354495429345,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V12","2012 nov-ene","Y45T54","45-54 años",3.2626774385277,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V12","2012 nov-ene","Y55T64","55-64 años",2.53900437576456,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2012-V12","2012 nov-ene","Y_GE65","65 años y más",1.77737410042762,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V01","2013 dic-feb","_T","Total",6.1645072176581,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V01","2013 dic-feb","Y15T24","15-24 años",16.5999254552876,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V01","2013 dic-feb","Y25T34","25-34 años",7.22582116886331,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V01","2013 dic-feb","Y35T44","35-44 años",4.53927940655791,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V01","2013 dic-feb","Y45T54","45-54 años",3.78443156876523,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V01","2013 dic-feb","Y55T64","55-64 años",2.71936606425469,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V01","2013 dic-feb","Y_GE65","65 años y más",1.72574539531349,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V02","2013 ene-mar","_T","Total",6.20344831289984,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V02","2013 ene-mar","Y15T24","15-24 años",16.3790292420825,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V02","2013 ene-mar","Y25T34","25-34 años",7.33126522321767,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V02","2013 ene-mar","Y35T44","35-44 años",4.68502077602644,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V02","2013 ene-mar","Y45T54","45-54 años",3.92931440335629,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V02","2013 ene-mar","Y55T64","55-64 años",2.97303913965366,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V02","2013 ene-mar","Y_GE65","65 años y más",1.75087918016309,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V03","2013 feb-abr","_T","Total",6.35979203609651,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V03","2013 feb-abr","Y15T24","15-24 años",16.4400265760772,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V03","2013 feb-abr","Y25T34","25-34 años",7.63577659337107,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V03","2013 feb-abr","Y35T44","35-44 años",5.00299516846781,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V03","2013 feb-abr","Y45T54","45-54 años",4.10086755264792,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V03","2013 feb-abr","Y55T64","55-64 años",3.57518578122532,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V03","2013 feb-abr","Y_GE65","65 años y más",1.49093368404291,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V04","2013 mar-may","_T","Total",6.39968118974707,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V04","2013 mar-may","Y15T24","15-24 años",17.2409558489746,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V04","2013 mar-may","Y25T34","25-34 años",8.24115255627643,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V04","2013 mar-may","Y35T44","35-44 años",4.9136968042779,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V04","2013 mar-may","Y45T54","45-54 años",3.46739389930824,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V04","2013 mar-may","Y55T64","55-64 años",3.58244124895374,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V04","2013 mar-may","Y_GE65","65 años y más",1.88323783077684,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V05","2013 abr-jun","_T","Total",6.16893216584799,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V05","2013 abr-jun","Y15T24","15-24 años",16.4809219061417,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V05","2013 abr-jun","Y25T34","25-34 años",8.09283133375779,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V05","2013 abr-jun","Y35T44","35-44 años",4.67751178663631,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V05","2013 abr-jun","Y45T54","45-54 años",3.41218620398162,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V05","2013 abr-jun","Y55T64","55-64 años",3.42508745094454,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V05","2013 abr-jun","Y_GE65","65 años y más",1.81472818473027,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V06","2013 may-jul","_T","Total",5.74782755380052,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V06","2013 may-jul","Y15T24","15-24 años",15.1374645032733,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V06","2013 may-jul","Y25T34","25-34 años",7.43967350932039,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V06","2013 may-jul","Y35T44","35-44 años",4.52689924243004,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V06","2013 may-jul","Y45T54","45-54 años",3.40530575512024,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V06","2013 may-jul","Y55T64","55-64 años",2.77653719706147,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V06","2013 may-jul","Y_GE65","65 años y más",2.00005773162273,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V07","2013 jun-ago","_T","Total",5.71790529453786,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V07","2013 jun-ago","Y15T24","15-24 años",14.9632639889607,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V07","2013 jun-ago","Y25T34","25-34 años",7.25544194484047,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V07","2013 jun-ago","Y35T44","35-44 años",4.60096336169138,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V07","2013 jun-ago","Y45T54","45-54 años",3.5829321972997,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V07","2013 jun-ago","Y55T64","55-64 años",2.81611512827036,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V07","2013 jun-ago","Y_GE65","65 años y más",1.54974941467743,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V08","2013 jul-sep","_T","Total",5.69026334296054,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V08","2013 jul-sep","Y15T24","15-24 años",14.3457181115602,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V08","2013 jul-sep","Y25T34","25-34 años",7.42896614581334,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V08","2013 jul-sep","Y35T44","35-44 años",4.69525944518403,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V08","2013 jul-sep","Y45T54","45-54 años",3.45696741747975,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V08","2013 jul-sep","Y55T64","55-64 años",2.85676401316459,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V08","2013 jul-sep","Y_GE65","65 años y más",2.14823744830232,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","_T","Total",5.82355072609349,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","Y15T24","15-24 años",15.0081241206749,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","Y25T34","25-34 años",7.85910046593907,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","Y35T44","35-44 años",4.5455058776518,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","Y45T54","45-54 años",3.35971045960242,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","Y55T64","55-64 años",2.8934286695969,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","Y_GE65","65 años y más",2.35110515953074,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","_T","Total",5.70368763082346,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","Y15T24","15-24 años",15.1995154807246,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","Y25T34","25-34 años",7.48154404801587,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","Y35T44","35-44 años",4.52565635613181,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","Y45T54","45-54 años",3.28876449839196,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","Y55T64","55-64 años",2.61661276371363,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","Y_GE65","65 años y más",2.50196761875259,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","_T","Total",5.66686663769784,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","Y15T24","15-24 años",16.9818516040565,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","Y25T34","25-34 años",6.93132995727416,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","Y35T44","35-44 años",4.05050393087108,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","Y45T54","45-54 años",3.09957049806317,,
