"DTI_CL_INDICADOR","Indicador","DTI_CL_ANO","Año","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","DTI_CL_TRAMO_ETARIO","Tramo etario","Value","Flag Codes","Flags"
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL05","Región de Valparaíso","F","Mujeres","Y55T64","55-64 años",223276.34375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL05","Región de Valparaíso","F","Mujeres","Y_GE65","65 años y más",155273.96875,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos","_T","Total",421484.21875,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos","Y15T24","15-24 años",211810.6875,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos","Y25T34","25-34 años",410930.5625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos","Y35T44","35-44 años",479476.1875,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos","Y45T54","45-54 años",462513.4375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos","Y55T64","55-64 años",428209.3125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos","Y_GE65","65 años y más",463906.21875,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL13","Región Metropolitana de Santiago","M","Hombres","_T","Total",495439.375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL13","Región Metropolitana de Santiago","M","Hombres","Y15T24","15-24 años",222353.15625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL13","Región Metropolitana de Santiago","M","Hombres","Y25T34","25-34 años",459310.34375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL13","Región Metropolitana de Santiago","M","Hombres","Y35T44","35-44 años",582349.75,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL13","Región Metropolitana de Santiago","M","Hombres","Y45T54","45-54 años",542311.5625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL13","Región Metropolitana de Santiago","M","Hombres","Y55T64","55-64 años",528396,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL13","Región Metropolitana de Santiago","M","Hombres","Y_GE65","65 años y más",586120.6875,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL13","Región Metropolitana de Santiago","F","Mujeres","_T","Total",326378.46875,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL13","Región Metropolitana de Santiago","F","Mujeres","Y15T24","15-24 años",195366.0625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL13","Región Metropolitana de Santiago","F","Mujeres","Y25T34","25-34 años",356262.9375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL13","Región Metropolitana de Santiago","F","Mujeres","Y35T44","35-44 años",354776.65625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL13","Región Metropolitana de Santiago","F","Mujeres","Y45T54","45-54 años",367511.53125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL13","Región Metropolitana de Santiago","F","Mujeres","Y55T64","55-64 años",285038.1875,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL13","Región Metropolitana de Santiago","F","Mujeres","Y_GE65","65 años y más",227207.90625,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos","_T","Total",308068.3125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos","Y15T24","15-24 años",192878.484375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos","Y25T34","25-34 años",306480.625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos","Y35T44","35-44 años",308438.125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos","Y45T54","45-54 años",335080.21875,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos","Y55T64","55-64 años",343812.46875,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos","Y_GE65","65 años y más",310842.1875,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres","_T","Total",353749.90625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres","Y15T24","15-24 años",204202.15625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres","Y25T34","25-34 años",352620.40625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres","Y35T44","35-44 años",352834.90625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres","Y45T54","45-54 años",391709.53125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres","Y55T64","55-64 años",385875.40625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres","Y_GE65","65 años y más",351685.375,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres","_T","Total",239286.34375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres","Y15T24","15-24 años",178518.015625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres","Y25T34","25-34 años",253494.859375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres","Y35T44","35-44 años",233580.21875,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres","Y45T54","45-54 años",243857.765625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres","Y55T64","55-64 años",269792.0625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres","Y_GE65","65 años y más",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","_T","Ambos sexos","_T","Total",244231.0625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","_T","Ambos sexos","Y15T24","15-24 años",169868.046875,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","_T","Ambos sexos","Y25T34","25-34 años",252389.15625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","_T","Ambos sexos","Y35T44","35-44 años",283224.90625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","_T","Ambos sexos","Y45T54","45-54 años",230697.25,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","_T","Ambos sexos","Y55T64","55-64 años",280108.71875,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","_T","Ambos sexos","Y_GE65","65 años y más",188545.75,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","M","Hombres","_T","Total",268151.28125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","M","Hombres","Y15T24","15-24 años",183785.609375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","M","Hombres","Y25T34","25-34 años",258539.765625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","M","Hombres","Y35T44","35-44 años",336672.71875,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","M","Hombres","Y45T54","45-54 años",256413.078125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","M","Hombres","Y55T64","55-64 años",295081.28125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","M","Hombres","Y_GE65","65 años y más",200624.078125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","F","Mujeres","_T","Total",207229.8125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","F","Mujeres","Y15T24","15-24 años",148576.125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","F","Mujeres","Y25T34","25-34 años",243888.71875,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","F","Mujeres","Y35T44","35-44 años",209590.8125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","F","Mujeres","Y45T54","45-54 años",195759.59375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","F","Mujeres","Y55T64","55-64 años",249074.140625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","F","Mujeres","Y_GE65","65 años y más",154504.375,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","_T","Ambos sexos","_T","Total",235318.609375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","_T","Ambos sexos","Y15T24","15-24 años",148717.71875,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","_T","Ambos sexos","Y25T34","25-34 años",261982.796875,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","_T","Ambos sexos","Y35T44","35-44 años",257648.640625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","_T","Ambos sexos","Y45T54","45-54 años",229068.125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","_T","Ambos sexos","Y55T64","55-64 años",242912.390625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","_T","Ambos sexos","Y_GE65","65 años y más",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","M","Hombres","_T","Total",251102.34375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","M","Hombres","Y15T24","15-24 años",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","M","Hombres","Y25T34","25-34 años",259348.765625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","M","Hombres","Y35T44","35-44 años",319185,,
